Gene_acc,Gene_id,srank,Intensity,FDR,Desc
1546,sp|E9PYL2|PRR12_MOUSE,0.21078400000000005,7.456806178546688,1.0,Proline-rich protein 12
1547,sp|P48760|FOLC_MOUSE,-0.210231,7.498365698794043,1.0,"Folylpolyglutamate synthase, mitochondrial"
1548,tr|A0A0N4SV32|A0A0N4SV32_MOUSE,-0.210006,6.902264042580429,1.0,tr|A0A0N4SV32|A0A0N4SV32_MOUSE Plasminogen activator inhibitor 1 RNA-binding protein
1549,sp|Q91WD5|NDUS2_MOUSE,0.208272,7.298503754466962,1.0,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial"
1550,sp|Q9WTV7|RNF12_MOUSE,-0.208239,7.118793627944349,1.0,E3 ubiquitin-protein ligase RLIM
1551,sp|P15864|H12_MOUSE,0.206991,9.589111464400595,1.0,Histone H1.2
1552,sp|Q99LB0|TDIF1_MOUSE,0.202679,7.685965544060401,1.0,Deoxynucleotidyltransferase terminal-interacting protein 1
1553,sp|Q9WUA3|PFKAP_MOUSE,0.202188,7.367411835170924,1.0,"ATP-dependent 6-phosphofructokinase, platelet type"
1554,sp|Q9WUK4|RFC2_MOUSE,-0.197374,8.350228629754865,1.0,Replication factor C subunit 2
1555,sp|Q9CQU0|TXD12_MOUSE,-0.195691,8.34026560097233,1.0,Thioredoxin domain-containing protein 12
1556,sp|Q9Z277|BAZ1B_MOUSE,0.192691,7.195152133593287,1.0,Tyrosine-protein kinase BAZ1B
1557,sp|Q9D4F2|PLPP6_MOUSE,-0.190258,6.771087497336895,1.0,Phospholipid phosphatase 6
1558,sp|A3KGB4|TBC8B_MOUSE,-0.190189,7.205664407371687,1.0,TBC1 domain family member 8B
1559,sp|Q8K1A5|TM41B_MOUSE,-0.188986,7.316557399977769,1.0,Transmembrane protein 41B
1560,sp|Q6PB66|LPPRC_MOUSE,-0.186485,7.629093448166731,1.0,"Leucine-rich PPR motif-containing protein, mitochondrial"
1561,sp|Q60972|RBBP4_MOUSE,-0.185211,7.451648298705005,1.0,Histone-binding protein RBBP4
1562,sp|O35379|MRP1_MOUSE,0.181221,7.655963962223128,1.0,Multidrug resistance-associated protein 1
1563,tr|E9QPW4|E9QPW4_MOUSE,0.179365,6.924801159791966,1.0,tr|E9QPW4|E9QPW4_MOUSE Centrosomal protein of 295 kDa
1564,sp|Q99MN1|SYK_MOUSE,0.174949,7.778961177719309,1.0,Lysine--tRNA ligase
1565,tr|A2AFI3|A2AFI3_MOUSE,-0.174455,7.61758739564175,1.0,"tr|A2AFI3|A2AFI3_MOUSE RNA-binding motif protein, X chromosome"
1566,sp|P09103|PDIA1_MOUSE,-0.173359,8.257966409508178,1.0,Protein disulfide-isomerase
1567,sp|Q9D6Z1|NOP56_MOUSE,-0.172655,7.101747073946366,1.0,Nucleolar protein 56
1568,sp|Q9Z175|LOXL3_MOUSE,0.17138299999999998,7.3867485908293835,1.0,Lysyl oxidase homolog 3
1569,sp|Q8BY71|HAT1_MOUSE,0.167171,7.619719265611727,1.0,Histone acetyltransferase type B catalytic subunit
1570,tr|B2RUJ2|B2RUJ2_MOUSE,-0.164367,7.4493549587027985,1.0,tr|B2RUJ2|B2RUJ2_MOUSE Erbb2ip protein
1571,sp|Q8R3K3|PTCD2_MOUSE,0.164182,7.226084115975824,1.0,"Pentatricopeptide repeat-containing protein 2, mitochondrial"
1572,sp|Q3TCH7|CUL4A_MOUSE,-0.159407,6.932631015748351,1.0,Cullin-4A
1573,sp|Q8BGH2|SAM50_MOUSE,-0.15864,7.468539322942948,1.0,Sorting and assembly machinery component 50 homolog
1574,sp|O35730|RING1_MOUSE,-0.15829400000000002,7.385427514805131,1.0,E3 ubiquitin-protein ligase RING1
1575,sp|Q99K85|SERC_MOUSE,0.153687,7.887409104121123,1.0,Phosphoserine aminotransferase
1576,sp|Q61879|MYH10_MOUSE,0.15185,8.50628850766804,1.0,Myosin-10
1577,tr|A0A1W2P750|A0A1W2P750_MOUSE,0.146993,7.012837224705172,1.0,tr|A0A1W2P750|A0A1W2P750_MOUSE Protein phosphatase 1 regulatory subunit 12A (Fragment)
1578,sp|Q99LH2|PTSS1_MOUSE,-0.143656,7.505244969848502,1.0,Phosphatidylserine synthase 1
1579,sp|O35657|NEUR1_MOUSE,-0.140995,6.742009880840282,1.0,Sialidase-1
1580,sp|Q01320|TOP2A_MOUSE,0.137952,7.865559951763355,1.0,DNA topoisomerase 2-alpha
1581,sp|Q9D024|CCD47_MOUSE,0.12795,7.398755715773368,1.0,Coiled-coil domain-containing protein 47
1582,tr|A0A087WNV1|A0A087WNV1_MOUSE,-0.12766,7.635915815675598,1.0,tr|A0A087WNV1|A0A087WNV1_MOUSE Arf-GAP domain and FG repeat-containing protein 1
1583,sp|Q9Z1Q5|CLIC1_MOUSE,-0.120827,7.903892689512359,1.0,Chloride intracellular channel protein 1
1584,tr|A0A0R3P9C8|A0A0R3P9C8_MOUSE,-0.119989,7.157275396454035,1.0,"tr|A0A0R3P9C8|A0A0R3P9C8_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial"
1585,tr|Q3TM89|Q3TM89_MOUSE,-0.113519,7.194014546374698,1.0,tr|Q3TM89|Q3TM89_MOUSE PEST proteolytic signal-containing nuclear protein
1586,sp|Q91W98|S15A4_MOUSE,0.112069,6.659412240221716,1.0,Solute carrier family 15 member 4
1587,sp|Q99JF8|PSIP1_MOUSE,-0.109086,7.898297256571755,1.0,PC4 and SFRS1-interacting protein
1588,tr|A0A0G2JG95|A0A0G2JG95_MOUSE,-0.104402,7.562982428508112,1.0,"tr|A0A0G2JG95|A0A0G2JG95_MOUSE Serine/threonine-protein phosphatase PGAM5, mitochondrial (Fragment)"
1589,sp|Q9CQZ0|ORML2_MOUSE,0.102337,7.583244128726316,1.0,ORM1-like protein 2
1590,tr|D3YYK8|D3YYK8_MOUSE,0.101954,7.270212854896243,1.0,tr|D3YYK8|D3YYK8_MOUSE Microtubule-associated protein RP/EB family member 2 (Fragment)
1591,sp|Q9Z0V7|TI17B_MOUSE,-0.095869,7.253338005326106,1.0,Mitochondrial import inner membrane translocase subunit Tim17-B
1592,tr|A0A494BBD8|A0A494BBD8_MOUSE,0.0668,7.275103949569196,1.0,tr|A0A494BBD8|A0A494BBD8_MOUSE Annexin
1593,sp|P62743|AP2S1_MOUSE,0.064443,7.717944970237328,1.0,AP-2 complex subunit sigma
1594,sp|P62320|SMD3_MOUSE,-0.039948,7.332317244540979,1.0,Small nuclear ribonucleoprotein Sm D3
1595,sp|Q8BGA9|OXA1L_MOUSE,-0.037816,7.894199718222814,1.0,Mitochondrial inner membrane protein OXA1L
1596,tr|B1ARA3|B1ARA3_MOUSE,0.033354,7.715827920054192,1.0,tr|B1ARA3|B1ARA3_MOUSE 60S ribosomal protein L26 (Fragment)
1597,sp|P11031|TCP4_MOUSE,0.02304,7.112470939338139,1.0,Activated RNA polymerase II transcriptional coactivator p15
